id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
3809a4b3-1d30-4609-965c-376943adb313,male,23,CLIMDES,Frontend,12,2.93,2,2,"['CSS', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",169,graduate,Statistics,False
d74daf91-a0f1-4e72-a822-18cd71279b68,female,21,CLIMDES,Frontend,12,2.68,0,1,"['SQL', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",188,student,Computer Science,False
fa6a3b10-136c-4edb-b3ff-2f17e0bcbde3,male,21,CLIMDES,Backend,3,2.72,0,2,"['Java', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",173,student,Engineering,False
b796c72d-c63d-44bf-a32a-a26b787fd791,female,21,CLIMDES,Backend,12,3.97,2,4,"['C', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",242,student,Computer Science,True
7ab8799a-2fa9-4c78-ad36-fb723752326d,male,24,CLIMDES,Backend,12,2.45,0,2,"['C++', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",170,student,Mathematics,False
19d35a5e-6f6a-44a2-bec5-a249737db183,female,21,CLIMDES,Backend,12,3.73,5,9,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",239,student,Statistics,True
86da8f56-ca66-4419-bff6-5ea0ee81286b,male,24,CLIMDES,Frontend,6,2.22,2,2,"['CSS', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",180,graduate,Statistics,False
ecac2ecc-8d80-41f7-a959-15b099ba0304,male,22,CLIMDES,Frontend,12,2.03,0,1,"['Python', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",196,graduate,Mathematics,False
bdb21f56-55be-4a9e-9b7e-ddbdd81d5f40,female,22,CLIMDES,Backend,6,3.7,2,9,"['C', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",239,student,Mathematics,True
419a648f-3135-4555-92fe-a8d0819906ad,male,25,CLIMDES,Machine Learning,3,2.28,2,0,"['Excel', 'Python', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",178,student,Statistics,False
62a7e56d-0100-4ce6-a6ba-29a08fb60497,female,21,CLIMDES,Backend,12,2.32,1,1,"['CSS', 'SQL', 'Java']",Beginner,"['Python', 'Java', 'SQL']",176,graduate,Statistics,False
07d2fe1b-a529-4a5a-855e-27bb437d1e9b,female,24,CLIMDES,Backend,3,3.59,5,6,"['Python', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",231,graduate,Statistics,True
83eb54f6-97a3-476f-b5f9-8b2af06ff86d,female,22,CLIMDES,Frontend,3,2.43,1,0,"['SQL', 'CSS', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",151,student,Engineering,False
fe6c500f-fa05-4bb1-947a-91a52a79bbb0,male,24,CLIMDES,Machine Learning,12,2.37,0,2,"['Excel', 'Python', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",191,student,Mathematics,False
39be88fd-aa22-4ac7-b3ee-ab9f8999b06a,female,23,CLIMDES,Frontend,6,2.3,0,1,"['Python', 'CSS', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",189,graduate,Engineering,False
ef546ca2-9bcb-4450-9acc-1473285c86cb,male,22,CLIMDES,Backend,3,3.97,1,3,"['C++', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",238,student,Engineering,True
da4113ad-512d-4924-8638-442efac62263,male,21,CLIMDES,Frontend,3,2.75,2,0,"['CSS', 'Excel', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",177,student,Statistics,False
637b5bf1-9108-4bcd-9845-1ea1603f3959,male,23,CLIMDES,Frontend,12,2.1,1,1,"['JavaScript', 'SQL', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",150,student,Computer Science,False
4b1126d6-a8e1-4b47-97ad-7dd1a4e84f0d,female,24,CLIMDES,Frontend,3,2.6,0,1,"['SQL', 'CSS', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",163,graduate,Mathematics,False
16cab0ac-abaf-40d2-8e9c-8f62ffceb82d,female,22,CLIMDES,Machine Learning,12,3.55,2,6,"['Machine Learning', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,student,Engineering,True
032c87a2-11e8-4e7e-8c56-7953858c6cc3,male,23,CLIMDES,Backend,12,3.65,2,10,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",223,graduate,Statistics,True
92b3f552-b175-4b67-87a0-847f7205439d,female,24,CLIMDES,Frontend,6,3.69,4,5,"['HTML', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",249,student,Statistics,True
94eb9b31-a502-4323-98b8-eafd5797e591,male,21,CLIMDES,Machine Learning,12,3.85,3,3,"['Python', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",242,student,Computer Science,True
8330d2fb-c617-4ad7-b314-3a686800517d,male,22,CLIMDES,Backend,3,3.7,4,6,"['Java', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",221,graduate,Engineering,True
d4395a51-73bc-44ed-9af9-4a7e36e0c5dc,female,22,CLIMDES,Machine Learning,3,3.73,5,5,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",237,student,Mathematics,True
f71e16f2-05e4-449d-a5cd-82bd24d3e598,male,22,CLIMDES,Frontend,6,2.94,0,1,"['SQL', 'R', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",185,student,Mathematics,False
a33a8135-585f-43d2-b38d-51117ca8c78c,female,25,CLIMDES,Machine Learning,3,2.74,0,1,"['HTML', 'SQL', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",162,student,Engineering,False
14003c52-5755-44eb-91a1-1ee00454d45b,female,24,CLIMDES,Frontend,3,3.53,5,6,"['HTML', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,graduate,Engineering,True
78ea077a-653c-488c-8faa-85e604080094,female,23,CLIMDES,Backend,3,3.55,5,4,"['C++', 'C', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",236,student,Mathematics,True
bd2ba979-1696-4db3-95e5-b1eb543b33d1,female,23,CLIMDES,Backend,6,2.33,0,2,"['C++', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",166,graduate,Engineering,False
c035d34a-af57-493c-aa45-24887695765c,male,25,CLIMDES,Backend,3,2.25,2,1,"['CSS', 'SQL', 'C']",Beginner,"['Python', 'Java', 'SQL']",173,graduate,Statistics,False
7637711f-df01-4ea5-a0c1-f80a5f6325f1,female,21,CLIMDES,Backend,3,3.78,1,6,"['Java', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",244,student,Computer Science,True
45bb3aa5-f920-4e3a-995d-6073058de441,female,23,CLIMDES,Frontend,12,2.67,1,2,"['JavaScript', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",165,student,Engineering,False
988e5a2e-b610-4c8a-8cfd-03c36d404a44,female,22,CLIMDES,Frontend,12,2.21,2,0,"['CSS', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",154,student,Engineering,False
76b22ece-d5c1-4fc0-96a6-1ef14c607154,male,24,CLIMDES,Machine Learning,6,2.62,1,2,"['HTML', 'PowerPoint', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",197,student,Engineering,False
a82a5a13-d223-4e41-bbf3-7ee2a0676621,female,25,CLIMDES,Backend,3,2.87,1,1,"['C', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",180,student,Computer Science,False
133af795-bec4-46df-a516-31de8b61897b,male,21,CLIMDES,Backend,3,3.84,2,9,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",248,graduate,Computer Science,True
fa142cf0-4639-4fe5-8ec0-c6b65bda6a35,male,21,CLIMDES,Machine Learning,12,2.02,0,0,"['PowerPoint', 'Pandas', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,student,Computer Science,False
ee5dd91f-25e4-4920-9167-30f40818e820,male,22,CLIMDES,Machine Learning,3,2.95,0,1,"['Python', 'Pandas', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",164,student,Statistics,False
e498f523-2659-4f50-8d9c-c8826592fe94,male,23,CLIMDES,Machine Learning,6,2.69,0,0,"['Pandas', 'Python', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",182,graduate,Engineering,False
4ce54656-f4dc-4e2a-b880-bfff40f3d4ed,male,24,CLIMDES,Machine Learning,3,2.65,0,0,"['Python', 'Excel', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",163,student,Mathematics,False
41dda300-a61d-4507-83a7-9ec32f8c53b3,male,24,CLIMDES,Machine Learning,6,2.31,2,0,"['Pandas', 'Excel', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",187,graduate,Mathematics,False
e9c4f7f3-ee53-466e-9843-38c0c6dc9351,male,23,CLIMDES,Backend,3,2.89,2,2,"['SQL', 'C', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",189,graduate,Computer Science,False
0c723746-d4ad-46c6-8a1b-d2ba7a83c3b6,female,23,CLIMDES,Backend,3,2.7,0,0,"['Java', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",193,graduate,Statistics,False
0f1474d4-970a-4d67-a90e-fb5dbb652991,male,24,CLIMDES,Machine Learning,6,2.18,2,1,"['Pandas', 'Python', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",195,student,Computer Science,False
e7b5d916-a9d8-4fd3-a35c-4db3fe01e45a,male,25,CLIMDES,Backend,12,2.85,2,0,"['C++', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",162,student,Statistics,False
86cc633a-92c4-4c36-834d-d9bb752db447,female,21,CLIMDES,Frontend,12,2.27,2,2,"['Excel', 'CSS', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",191,student,Statistics,False
fdb872f2-3222-4e5b-b737-a888be5b8b36,male,23,CLIMDES,Machine Learning,3,2.68,2,0,"['SQL', 'Excel', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",150,graduate,Mathematics,False
20873703-0e3a-4656-81b4-0d62e3db9b20,female,22,CLIMDES,Frontend,12,3.78,1,10,"['Python', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",244,student,Mathematics,True
f608bdc2-fc0d-4e6d-ba80-db99895ca2f8,male,24,CLIMDES,Machine Learning,12,2.7,0,1,"['Pandas', 'HTML', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",150,graduate,Engineering,False
c4f7ef10-33ca-497a-8ceb-a97684ccd35c,female,24,CLIMDES,Machine Learning,3,3.7,1,4,"['SQL', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",224,student,Computer Science,True
7270e83e-08ef-463b-94cf-ab7c5de66f72,female,22,CLIMDES,Backend,6,2.83,0,1,"['C', 'CSS', 'Java']",Beginner,"['Python', 'Java', 'SQL']",156,graduate,Computer Science,False
ba654787-25a8-4240-a518-b0a2dfd8e351,male,25,CLIMDES,Machine Learning,6,3.75,4,9,"['SQL', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",225,graduate,Statistics,True
59b70b33-6895-4962-a02e-338d63d530f4,female,21,CLIMDES,Machine Learning,12,3.87,3,9,"['HTML', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,graduate,Computer Science,True
ba91cd6f-d468-4a81-bcc8-1cef9cd6df87,male,25,CLIMDES,Frontend,12,3.56,4,4,"['CSS', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",235,student,Statistics,True
70bcb26a-a538-4250-afba-f313a8658d10,male,23,CLIMDES,Machine Learning,3,2.5,0,0,"['PowerPoint', 'Pandas', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",195,graduate,Mathematics,False
5335c7bc-5a67-4f33-8081-e9f1c6f548e2,male,24,CLIMDES,Machine Learning,12,3.91,1,7,"['CSS', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,graduate,Engineering,True
1bd20e38-74b7-4a68-a98d-9e1f0a40edad,male,21,CLIMDES,Backend,12,2.53,2,0,"['SQL', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",150,graduate,Mathematics,False
65a94133-ec5d-44ba-8b23-7dbf2a0de07c,male,21,CLIMDES,Machine Learning,6,2.59,0,0,"['PowerPoint', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",182,student,Statistics,False
a8e5842d-ee45-45ea-a589-87bb4ff79e00,male,23,CLIMDES,Frontend,6,3.81,2,8,"['SQL', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",244,graduate,Computer Science,True
cc380db5-224b-4bd6-87f4-079e9950248d,female,22,CLIMDES,Machine Learning,6,3.87,4,5,"['CSS', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",228,graduate,Engineering,True
afdac4da-e43b-4906-8336-4d55b8e1af02,female,22,CLIMDES,Frontend,3,3.89,4,8,"['SQL', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",233,graduate,Computer Science,True
34fc4782-8643-4883-b25d-43be2acf32e6,male,23,CLIMDES,Machine Learning,6,3.78,3,10,"['Machine Learning', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",228,graduate,Engineering,True
54bf3d21-8951-40ec-96af-439836376b6c,male,22,CLIMDES,Backend,3,2.1,1,2,"['C', 'SQL', 'C++']",Beginner,"['Python', 'Java', 'SQL']",156,student,Computer Science,False
049c52c8-0f22-4538-b06d-8eb673be9b3f,female,24,CLIMDES,Machine Learning,12,2.23,1,2,"['Excel', 'PowerPoint', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",162,student,Statistics,False
6949d44f-4bed-4bdb-910a-dece148aa92e,male,25,CLIMDES,Frontend,6,3.66,2,4,"['Python', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",249,graduate,Engineering,True
dbdd9412-727e-40bd-8409-97ed76ed7e79,female,25,CLIMDES,Machine Learning,3,3.55,4,8,"['Machine Learning', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",234,student,Engineering,True
fdd3ce6d-aebb-4403-9e98-becbaa0a5950,male,22,CLIMDES,Machine Learning,12,3.57,4,6,"['SQL', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",220,student,Statistics,True
642e002e-c0bc-4c80-8322-0da2830b5f61,female,24,CLIMDES,Machine Learning,12,3.93,4,7,"['SQL', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",243,student,Engineering,True
7966e45a-75d1-4ace-a925-43a02d84d45a,male,24,CLIMDES,Machine Learning,12,2.25,2,2,"['Excel', 'PowerPoint', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",157,student,Engineering,False
cbafdd18-7d25-4efe-815f-fa72599877c7,male,21,CLIMDES,Machine Learning,6,3.56,1,3,"['CSS', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",249,student,Engineering,True
e298d5fc-656a-473b-bcab-c033c1b3ffb1,male,23,CLIMDES,Machine Learning,3,3.7,5,4,"['CSS', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Computer Science,True
c29bc6f9-9153-4466-b61d-6bf8dce3423e,male,21,CLIMDES,Frontend,12,2.96,1,0,"['CSS', 'Python', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",161,student,Mathematics,False
ec7635b5-27bb-4ff7-99b5-cb5cd914a8dd,male,25,CLIMDES,Machine Learning,12,3.59,2,6,"['Machine Learning', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",242,graduate,Statistics,True
562c8804-b76a-4088-a31c-151f4fe6f4f9,female,22,CLIMDES,Frontend,3,2.25,2,2,"['Excel', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",184,graduate,Computer Science,False
fe1fd00b-41fe-45a1-8d42-510295cdf0bc,male,22,CLIMDES,Machine Learning,6,2.58,1,0,"['Pandas', 'Python', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",179,graduate,Statistics,False
544eb309-0f48-47d6-8d0d-d4ae11122180,female,23,CLIMDES,Backend,6,3.53,4,8,"['SQL', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",232,graduate,Computer Science,True
fd1cd747-169d-4979-9cf4-da83d6be82e1,female,22,CLIMDES,Backend,12,3.65,1,6,"['C++', 'Java', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",242,student,Engineering,True
68d7e8bc-42ed-488e-ab87-78676e49a450,female,25,CLIMDES,Machine Learning,3,2.48,2,0,"['HTML', 'Excel', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",178,graduate,Statistics,False
eba27768-1788-47a4-890a-99ebc7b52bf5,male,22,CLIMDES,Backend,6,3.79,2,7,"['C++', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",234,graduate,Statistics,True
0d245f1b-afd9-4823-bcc9-43bc420b8ba6,female,24,CLIMDES,Backend,12,2.18,1,1,"['Java', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",181,student,Mathematics,False
dff10346-62ff-4d5e-af27-a1785ebebe31,male,25,CLIMDES,Frontend,3,2.16,1,2,"['SQL', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",161,graduate,Statistics,False
0fc37640-bc13-4546-90e9-679e65379dea,male,21,CLIMDES,Machine Learning,12,2.29,0,0,"['Python', 'PowerPoint', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",159,student,Mathematics,False
8be755e4-5557-4c5c-85ec-07ceec875901,male,21,CLIMDES,Machine Learning,12,2.07,1,1,"['Python', 'SQL', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",168,student,Mathematics,False
0ca0a7f9-8b60-4b3f-b408-3df3f3792e7c,male,24,CLIMDES,Machine Learning,6,3.59,1,10,"['Machine Learning', 'CSS', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,student,Statistics,True
3cb2f208-da47-48f6-9396-7d8a97b7824d,male,22,CLIMDES,Machine Learning,12,2.69,0,1,"['Pandas', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",193,student,Statistics,False
70081bf8-41e9-4f67-9437-68800523ea2e,female,24,CLIMDES,Machine Learning,3,3.63,2,3,"['Machine Learning', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",249,student,Mathematics,True
627fdfbe-32b5-43fa-b9ea-2e3122da215b,male,25,CLIMDES,Backend,3,2.77,1,0,"['SQL', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",156,graduate,Computer Science,False
998ebc9c-bf51-486a-873d-4e70942e5526,male,22,CLIMDES,Backend,12,3.6,3,9,"['SQL', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",222,student,Mathematics,True
3d28e783-3610-4b3c-a157-705332ee32e6,female,22,CLIMDES,Backend,6,2.75,1,1,"['C++', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",153,student,Engineering,False
ff60e8d7-5b5f-4152-8239-8e54fe36e4b8,female,22,CLIMDES,Frontend,12,3.54,5,4,"['SQL', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",240,graduate,Engineering,True
1307d8b9-8ed1-4f68-bb20-6514bb1521c5,female,22,CLIMDES,Frontend,12,3.91,3,9,"['SQL', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",221,student,Mathematics,True
f7b707e0-880a-4ed6-9f8a-88a58024ebe4,male,23,CLIMDES,Backend,3,3.78,1,3,"['SQL', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",247,graduate,Statistics,True
476888c4-f710-4e40-9117-02802d108f6f,male,25,CLIMDES,Frontend,3,3.95,1,5,"['SQL', 'CSS', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,student,Mathematics,True
cd0c335d-70a9-4ad5-b484-5e1a09259faa,male,23,CLIMDES,Machine Learning,3,3.96,4,10,"['Machine Learning', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,student,Engineering,True
95c47ba4-f707-48e7-b7d0-309c96aff880,male,22,CLIMDES,Machine Learning,6,2.3,0,2,"['HTML', 'Pandas', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",181,student,Mathematics,False
ca8b0c2c-1f59-44c7-b6c4-07122580804e,male,25,CLIMDES,Frontend,3,2.9,0,0,"['R', 'Excel', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",196,graduate,Computer Science,False
715c823d-1485-45bb-8cb0-59fb37e14279,male,21,CLIMDES,Backend,6,3.75,4,4,"['SQL', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",234,graduate,Computer Science,True
9d568ea2-86f8-4168-bbdc-285f86bd39cd,male,25,CLIMDES,Backend,6,2.68,2,2,"['C++', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",173,student,Mathematics,False
922161eb-dc44-4d61-98aa-50fdf08f2102,male,23,CLIMDES,Machine Learning,12,2.83,2,0,"['Excel', 'Python', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",158,student,Statistics,False
35520b92-726e-4529-b703-c1d9f1f46c6f,male,24,CLIMDES,Frontend,6,2.1,0,0,"['CSS', 'Excel', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",183,student,Statistics,False
ee091f85-bd4b-4287-9fef-c8ab9f50927d,male,23,CLIMDES,Frontend,3,3.64,5,9,"['HTML', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",246,graduate,Mathematics,True
61f8dd3f-7e0b-4d85-b611-436597414efd,female,24,CLIMDES,Machine Learning,3,2.47,0,1,"['Excel', 'PowerPoint', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",154,student,Statistics,False
2236bc2b-f2a0-4ba7-b22b-3da1d4d74c39,female,25,CLIMDES,Frontend,12,2.68,2,0,"['Python', 'SQL', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",157,graduate,Computer Science,False
81ed5b41-471f-4bd5-ba1a-b15ba66e5cd0,female,25,CLIMDES,Frontend,12,2.98,2,2,"['Excel', 'SQL', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",155,graduate,Mathematics,False
966ab206-b028-4992-b24d-7768cbb191f6,male,22,CLIMDES,Backend,12,3.64,4,4,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",225,graduate,Statistics,True
3c08dfd2-4d98-4f19-9090-420a0fdb57fe,female,23,CLIMDES,Frontend,12,2.24,2,1,"['R', 'JavaScript', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",170,graduate,Mathematics,False
7687f343-a2dc-4e50-a70e-1f3c95881cd1,female,21,CLIMDES,Machine Learning,3,2.48,1,0,"['PowerPoint', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",164,graduate,Computer Science,False
e51b478a-326f-4043-a4e2-cd4bacf64f9f,male,21,CLIMDES,Frontend,3,3.51,2,9,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",228,graduate,Computer Science,True
84b85c51-d232-46c2-a841-dee8c2f3d437,female,22,CLIMDES,Backend,6,2.71,2,2,"['SQL', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",159,student,Statistics,False
243e11a5-d385-4862-8a5f-f6ed59c665b0,male,24,CLIMDES,Backend,12,3.59,1,10,"['SQL', 'C++', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",225,graduate,Mathematics,True
a0c010fb-7fdd-4b0a-9ccb-3c0e6d40bc5f,female,24,CLIMDES,Machine Learning,6,2.21,2,0,"['Excel', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",168,graduate,Computer Science,False
062de0f2-7f46-4377-b11a-8d4679ada93b,female,24,CLIMDES,Frontend,12,3.63,4,7,"['HTML', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",241,student,Statistics,True
53078b3b-a696-4b0f-a31b-2e7802429a85,male,24,CLIMDES,Frontend,3,2.21,0,1,"['R', 'SQL', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",180,student,Computer Science,False
f3e3a52f-7ac7-47fe-bd58-d0cd14b2a9bc,male,25,CLIMDES,Backend,12,3.81,3,10,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",243,student,Mathematics,True
c16aad22-6324-4424-92e0-281d9ca7fc9c,male,24,CLIMDES,Backend,12,2.92,1,2,"['CSS', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",177,student,Statistics,False
d924fe5d-581e-40b1-b000-a1b55c3cda1b,male,21,CLIMDES,Machine Learning,12,3.74,2,7,"['Machine Learning', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",244,graduate,Engineering,True
5e7c639b-43cd-4e73-9031-24e17678a726,male,24,CLIMDES,Backend,6,2.17,2,0,"['SQL', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",189,graduate,Statistics,False
4e5c977f-74ee-4950-8f1d-4b542759edfb,female,23,CLIMDES,Frontend,12,3.78,3,6,"['Python', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",246,graduate,Mathematics,True
bfc35a24-501f-4e1e-9df3-b0b9c003397d,male,25,CLIMDES,Frontend,3,2.96,1,0,"['CSS', 'Python', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",174,student,Mathematics,False
9157be7d-4505-43a3-92c9-9e6822520d7c,female,23,CLIMDES,Machine Learning,3,2.84,1,1,"['HTML', 'Excel', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,student,Mathematics,False
db279feb-8608-4dd5-8e0a-4ff46161a939,female,23,CLIMDES,Backend,3,2.18,1,2,"['SQL', 'C', 'Java']",Beginner,"['Python', 'Java', 'SQL']",169,graduate,Mathematics,False
5b7eb18c-ddcb-4c5e-ba22-5198e01c1370,female,24,CLIMDES,Frontend,3,3.8,1,3,"['SQL', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",225,student,Computer Science,True
c125f842-74d9-4760-9ea2-e54efe639bdc,female,23,CLIMDES,Backend,12,2.84,2,1,"['C++', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",185,student,Engineering,False
c3ee4bf0-948d-46d7-953f-382671ebfc89,female,23,CLIMDES,Frontend,3,3.95,3,7,"['HTML', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,student,Engineering,True
2b7add44-6e57-49dd-8b0b-419cd3a07ceb,male,23,CLIMDES,Frontend,6,3.95,3,5,"['SQL', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",229,graduate,Statistics,True
